HUC_12,PIMPV_2021
50500090502,2.496101932
50500090503,1.703337418
50500090601,0.316953004
50500090602,0.514132154
50500090603,1.011987337
50500090604,0.898321495
50500090605,0.377347379
50500090606,0.595857179
50500090607,1.758308715
50500090608,4.691593921
50600010101,1.285732101
50600010102,0.402409606
50600010103,1.75525291
50600010104,0.466559582
50600010201,0.646760263
50600010202,0.929828701
50600010203,1.237250192
50600010301,3.272475092
50600010302,2.064244482
50600010303,14.84360807
50600010304,8.698663293
50600010401,7.657662831
50600010402,0.82580975
50600010403,0.558594536
50600010404,0.815313009
50600010405,1.341057039
50600010406,1.142315727
50600010501,0.708125963
50600010502,1.560461999
50600010503,0.820898784
50600010504,1.17883005
50600010505,1.418387016
50600010601,1.189059867
50600010602,4.754918934
50600010603,1.164234263
50600010604,3.032298027
50600010701,0.671954884
50600010702,1.078298004
50600010703,1.174665727
50600010704,1.266261493
50600010801,4.393077926
50600010802,0.738415622
50600010803,0.893553793
50600010804,1.483317857
50600010901,0.677488372
50600010902,2.05706399
50600010903,0.632531981
50600011001,0.844667873
50600011002,7.600555858
50600011003,1.027232059
50600011004,6.70886519
50600011005,1.376204371
50600011006,1.424877408
50600011007,6.471747596
50600011101,10.903647
50600011102,30.22800087
50600011103,46.74225247
50600011201,4.099966635
50600011202,7.579614928
50600011203,20.20776633
50600011204,28.47392937
50600011205,45.6437334
50600011301,0.508872157
50600011302,0.600120836
50600011303,0.815890221
50600011304,1.26040985
50600011305,2.387689456
50600011306,5.433327686
50600011307,0.700375861
50600011308,2.879232732
50600011401,0.867250157
50600011402,1.155860716
50600011403,1.454062931
50600011404,5.636794141
50600011501,13.34993756
50600011502,27.85250221
50600011503,14.79519283
50600011504,27.16605895
50600011505,40.34423022
50600011601,27.37145851
50600011602,38.44002746
50600011603,25.17699273
50600011701,1.801938475
50600011702,0.974416935
50600011703,1.023044233
50600011704,8.000339378
50600011705,1.837381739
50600011801,13.94665808
50600011802,8.612848805
50600011803,0.438108385
50600011804,0.617213257
50600011805,6.21899979
50600011806,5.143294472
50600011901,9.388383829
50600011902,0.78069026
50600011903,2.513067352
50600011904,1.835165022
50600011905,2.01220182
50600012001,0.421136465
50600012002,0.522256201
50600012003,1.317691509
50600012004,0.448380715
50600012005,0.415453684
50600012006,4.52736912
50600012101,0.706252785
50600012102,3.231933803
50600012201,7.065448914
50600012202,1.356260045
50600012203,2.035246649
50600012204,0.557653318
50600012301,35.50496308
50600012302,49.09854725
50600012303,14.13256388
50600012304,2.175671689
50600012305,1.222354208
50600012306,2.862757986
50600020101,0.889252469
50600020102,4.171690822
50600020103,0.871241665
50600020104,0.406437211
50600020105,4.204112749
50600020106,0.904027402
50600020201,0.348754613
50600020202,0.557839453
50600020203,0.655787355
50600020204,1.65730549
50600020205,0.766379944
50600020206,0.540649801
50600020207,0.536329588
50600020301,0.659155495
50600020302,0.448655943
50600020303,0.32546512
50600020304,0.680998752
50600020401,4.465151838
50600020402,0.393350563
50600020403,4.732182517
50600020404,0.411072708
50600020405,1.445182132
50600020406,1.383338279
50600020501,0.659045974
50600020502,3.253595398
50600020503,12.27562428
50600020601,0.308419529
50600020602,0.571594398
50600020603,0.322529448
50600020604,0.163786588
50600020605,0.560843393
50600020701,0.310706099
50600020702,0.236523281
50600020801,3.400665056
50600020802,0.980854878
50600020803,2.873318641
50600020804,0.162981607
50600020805,0.725729528
50600020901,0.12044052
50600020902,0.281725972
50600020903,0.09814376
50600020904,0.119599453
50600020905,0.089289422
50600020906,0.396741406
50600021001,1.563280203
50600021002,0.86958712
50600021003,0.180473229
50600021004,0.882327637
50600021005,0.723600055
50600021101,0.168482944
50600021102,0.922633745
50600021103,2.58292754
50600021104,1.194310283
50600021105,1.439092165
50600021201,0.42648949
50600021202,0.44560794
50600021203,0.446017608
50600021204,0.559880523
50600021205,1.274844269
50600021206,0.909528197
50600021301,1.406651209
50600021302,0.93444692
50600021303,3.209091327
50600021304,2.964650354
50600021401,0.407403805
50600021402,0.881383622
50600021403,0.496002631
50600021404,0.51187602
50600021405,0.250788835
50600021406,0.41634725
50600021501,1.574963761
50600021502,0.366898062
50600021503,0.4916843
50600021504,0.674002951
50600021505,0.398980647
50600021506,0.452156677
50600021507,1.016818217
50600021601,0.571161882
50600021602,3.81996956
50600021603,2.211198851
50600021604,0.855882902
50600021605,8.384582169
50600030101,0.289139367
50600030102,1.113400197
50600030103,5.969740153
50600030201,1.526962156
50600030202,0.606877887
50600030301,1.935201373
50600030302,0.500557354
50600030303,0.450273684
50600030304,1.171142963
50600030305,0.402211272
50600030401,0.631868323
50600030402,0.875381413
50600030403,0.583005963
50600030404,0.737386018
50600030405,0.847846687
50600030406,0.71647351
50600030407,0.538657825
50600030501,0.507105184
50600030502,2.25848401
50600030503,1.701089978
50600030504,1.465669762
50600030505,1.00555695
50600030601,1.942740178
50600030602,2.147455808
50600030603,0.846676432
50600030701,0.430793103
50600030702,0.195860996
50600030703,0.316096048
50600030704,0.901892947
50600030801,0.65407103
50600030802,0.544529716
50600030803,0.525594729
50600030804,1.60102657
50600030805,0.634509566
50600030901,0.631986358
50600030902,0.48167915
50600030903,0.938838283
50600030904,2.752242926
50600031001,0.586845647
50600031002,0.9846577
50600031003,3.246923402
50701010101,0.566387002
50701010102,1.149710301
50701010103,0.52530253
50701010201,0.876739244
50701010202,0.635935749
50701010203,1.363208762
50701010301,0.718514334
50701010302,0.347874992
50701010303,1.127406569
50701010304,1.40024796
50701010305,0.39855915
50701010306,1.104818621
50701010401,2.827237979
50701010402,1.381794946
50701010501,0.862584411
50701010502,1.061603704
50701010503,0.939829158
50701010504,0.74060651
50701010505,1.472967941
50701010506,0.922101421
50701010507,1.168254347
50701010508,1.771785561
50701020101,1.629322072
50701020102,3.080005772
50701020103,0.651834012
50701020104,0.485669042
50701020105,0.958556782
50701020106,0.538322569
50701020107,0.594381021
50701020201,0.50189274
50701020202,0.406651246
50701020301,0.483137306
50701020302,0.956514866
50701020303,0.68820737
50701020304,1.15179548
50701020305,0.620325504
50701020306,0.879377432
50701020307,4.337764091
50701020308,1.684300875
50701020309,8.461267606
50701020401,1.301193518
50701020402,1.345340419
50701020403,12.9400598
50702010101,0.137576414
50702010102,0.853290065
50702010103,0.798766873
50702010104,0.90893231
50702010105,1.07651084
50702010201,0.59751703
50702010202,1.205159726
50702010203,2.287063059
50702010204,1.295006842
50702010205,1.427081481
50702010206,0.543831927
50702010207,0.417290763
50702010208,1.226196257
50702010301,0.415049692
50702010302,1.041272738
50702010303,0.298595445
50702010304,0.474540958
50702010305,0.646761245
50702010306,0.558559582
50702010307,0.642129234
50702010308,0.802477125
50702010309,1.24647788
50702010310,1.255107898
50702010311,2.377027601
50702010312,3.085126017
50702010313,2.420641469
50702010401,1.589851436
50702010402,0.686093425
50702010403,1.6185018
50702010501,1.827276011
50702010502,0.814355469
50702010503,0.986649939
50702010504,0.39237228
50702010505,0.564944502
50702010506,3.253797795
50702010601,0.525321366
50702010602,1.748516882
50702010603,1.24440985
50702010604,0.871701119
50702010605,2.61125564
50702010606,0.792824843
50702010607,0.799619466
50702010608,1.357250292
50702010609,1.388820371
50702020101,1.103634211
50702020102,2.058099548
50702020103,0.675391309
50702020104,0.923913954
50702020105,1.752468366
50702020106,1.003519067
50702020201,1.178682771
50702020202,1.052222584
50702020203,0.845958656
50702020204,0.7896878
50702020301,1.340734484
50702020302,0.876499355
50702020303,0.843546661
50702020304,1.345723555
50702020401,0.97026408
50702020402,0.700964101
50702020403,0.65307138
50702020404,0.501501819
50702020405,0.60265509
50702020406,1.003239408
50702020407,1.704831705
50702020408,0.669326221
50702020501,0.5599736
50702020502,2.078348578
50702020503,0.998796516
50702020504,1.004055939
50702020505,1.120715807
50702020506,1.774253862
50702020507,0.73869059
50702020601,0.322505702
50702020602,0.776391675
50702020603,1.422593001
50702020604,0.669132314
50702020605,2.616830313
50702020701,3.189787854
50702020702,1.400621371
50702020703,1.133223184
50702020704,1.230073425
50702020705,2.197307699
50702030101,0.845976899
50702030102,0.828739396
50702030103,1.911968235
50702030104,0.986784242
50702030105,1.647051743
50702030201,1.050002656
50702030202,5.466781392
50702030203,3.234501163
50702030204,0.873337073
50702030205,1.510437583
50702030206,2.940718393
50702030301,0.846345655
50702030302,1.491812197
50702030303,0.499665189
50702030304,0.696276374
50702030305,1.98195308
50702030401,0.443342374
50702030402,0.393948045
50702030403,0.862980498
50702030404,1.132758323
50702030405,4.29095729
50702030501,3.976700818
50702030502,1.623440125
50702030503,0.813041545
50702030504,1.35848385
50702030505,2.235890205
50702040101,0.384947769
50702040102,0.578286647
50702040103,0.465283767
50702040104,0.929602032
50702040105,0.353189503
50702040201,0.306968866
50702040202,0.448324189
50702040203,0.455354088
50702040204,0.453766098
50702040301,0.642036009
50702040302,0.778627616
50702040303,1.125919038
50702040304,0.370674701
50702040305,0.64942156
50702040401,4.426933433
50702040402,2.336944662
50702040403,1.461463102
50702040404,0.779032258
50702040405,3.756635562
50702040406,9.352372795
50800010101,0.27987371
50800010102,0.689926797
50800010103,5.189809143
50800010201,0.371926255
50800010202,0.97744537
50800010203,1.394563571
50800010204,0.250124098
50800010301,1.688524267
50800010302,2.284066
50800010303,0.345544446
50800010304,9.936890754
50800010305,3.305611866
50800010306,0.475600836
50800010401,1.681182659
50800010402,0.250536645
50800010403,0.265454089
50800010404,0.283086234
50800010405,2.018633238
50800010406,0.665890712
50800010501,1.965892111
50800010502,0.864361953
50800010503,2.516844499
50800010601,1.358205774
50800010602,1.129315562
50800010603,1.252578523
50800010604,3.21333892
50800010701,0.702750374
50800010702,0.64605522
50800010703,8.880630631
50800010704,3.249559165
50800010705,7.46231488
50800010801,0.383862513
50800010802,0.559177434
50800010803,1.003077147
50800010804,0.470806038
50800010805,10.1102787
50800010901,0.50339881
50800010902,0.543086513
50800010903,0.755348307
50800010904,3.261082042
50800010905,1.050217197
50800010906,0.672353254
50800011001,2.179110448
50800011002,0.241345187
50800011003,0.364851198
50800011004,0.375148131
50800011101,1.878837873
50800011102,9.733638766
50800011103,1.019389896
50800011201,0.839723444
50800011202,1.964767363
50800011203,0.495715898
50800011204,1.748493097
50800011205,0.919165055
50800011301,0.357846467
50800011302,1.279927761
50800011303,1.522084503
50800011401,0.819526895
50800011402,0.907686857
50800011403,2.105388155
50800011404,3.361242445
50800011405,8.329883338
50800011406,17.26042948
50800011501,0.297900504
50800011502,1.173444646
50800011503,0.378386916
50800011504,0.620503777
50800011601,0.237509737
50800011602,6.383013012
50800011603,1.104634305
50800011604,0.336971711
50800011605,0.45057236
50800011606,0.470666705
50800011607,1.319450347
50800011701,0.525762815
50800011702,0.583682723
50800011703,0.632158945
50800011704,2.805741938
50800011705,1.817430827
50800011706,29.30359493
50800011801,8.966161779
50800011802,9.246467752
50800011803,10.34741682
50800011804,1.066582413
50800011805,3.853427976
50800011806,4.243369569
50800011901,8.394246203
50800011902,3.208282094
50800011903,18.53668246
50800011904,33.04747491
50800012001,0.669361531
50800012002,0.876274259
50800012003,0.420052266
50800012004,2.391289379
50800012005,20.59021188
50800020101,6.85252226
50800020102,5.593795802
50800020103,22.86940762
50800020104,29.10338766
50800020105,40.73818431
50800020106,19.24004153
50800020201,0.646648718
50800020202,0.787403866
50800020203,0.697060576
50800020204,0.629180055
50800020205,1.808731111
50800020301,0.878414018
50800020302,0.515578091
50800020303,0.661343322
50800020304,0.589088142
50800020305,1.76311075
50800020306,2.66248261
50800020401,2.035992479
50800020402,1.993476204
50800020403,10.29423751
50800020404,13.29032614
50800020501,3.536651546
50800020502,1.543220969
50800020503,1.122665768
50800020504,0.669720982
50800020505,1.386599521
50800020601,0.262433997
50800020602,0.330516262
50800020603,0.33504664
50800020604,3.967802428
50800020605,1.94225531
50800020701,1.128826717
50800020702,11.68015661
50800020703,11.11725468
50800020704,23.80532722
50800020705,17.11241146
50800020706,11.23459543
50800020801,0.427812358
50800020802,0.885741928
50800020803,1.250913595
50800020901,32.15724357
50800020902,19.06700198
50800020903,2.837726154
50800020904,5.428273633
50800020905,12.28263989
50800020906,6.899464132
50800020907,4.177601701
50800030101,0.29859286
50800030102,0.491506933
50800030103,0.849180383
50800030104,0.891749968
50800030105,0.487084871
50800030106,0.869867397
50800030107,1.433227672
50800030108,2.401623082
50800030201,0.975185655
50800030202,0.701007839
50800030203,0.538233894
50800030204,0.635071746
50800030205,0.285229202
50800030301,0.725714169
50800030302,0.537932365
50800030303,1.409670615
50800030304,0.935911323
50800030305,0.27976355
50800030401,2.192056254
50800030402,0.244600668
50800030403,0.749198009
50800030404,5.815591013
50800030405,0.424066425
50800030406,0.176588234
50800030407,0.316753177
50800030408,0.441157308
50800030501,0.400156617
50800030502,0.977300088
50800030503,0.250713675
50800030504,0.394654437
50800030505,0.534795764
50800030601,1.192976233
50800030602,1.112775816
50800030603,0.321989706
50800030604,0.212824427
50800030605,0.720372418
50800030701,0.395068807
50800030702,0.735168196
50800030703,2.109921652
50800030704,9.314266703
50800030705,3.893991149
50800030706,12.21624664
50800030707,13.95256917
50800030708,0.884919075
50800030709,0.324304911
50800030710,0.224229979
50800030711,0.499620501
50800030712,1.690233557
50800030713,0.360652966
50800030714,0.640424604
50800030715,0.397951028
50800030716,0.591758588
50800030717,2.046984022
50800030801,0.425085917
50800030802,0.233579442
50800030803,0.295904826
50800030804,0.757103042
50800030805,0.880106407
50800030806,1.294794433
50800030807,0.277322959
50800030808,0.583611508
50800030809,4.111152393
50800030810,6.487694508
50901010101,3.28668009
50901010102,0.541862668
50901010103,5.554362518
50901010201,0.224249965
50901010202,0.284665055
50901010203,0.271368404
50901010204,0.250197536
50901010205,0.37836057
50901010301,0.39332733
50901010302,1.30347278
50901010303,0.069481091
50901010304,0.528961574
50901010401,1.847734936
50901010402,0.575347546
50901010403,0.608563614
50901010404,0.277441202
50901010501,0.493774105
50901010502,0.333593656
50901010503,0.471513564
50901010504,0.605266112
50901010601,1.295765898
50901010602,1.055505776
50901010603,1.213151866
50901010604,0.721601848
50901010605,0.916105607
50901010701,0.52568933
50901010702,0.5895654
50901010703,0.791711629
50901010704,2.788926725
50901010705,0.641713931
50901010706,0.573955134
50901010707,0.798050096
50901010708,1.607026333
50901010709,6.373583844
50901010801,0.431984914
50901010802,1.180954271
50901010803,1.073228921
50901010901,0.617294816
50901010902,0.276242875
50901010903,0.461015338
50901011001,0.308516509
50901011002,0.668847846
50901011003,0.725378574
50901011004,0.590767047
50901011005,1.955891858
50901011006,10.76852774
50901011007,14.70718629
50901020101,0.584569779
50901020102,0.497393533
50901020103,0.707429219
50901020201,0.458654138
50901020202,0.311559943
50901020203,0.307263704
50901020204,0.937281229
50901020301,0.422516601
50901020302,0.39241838
50901020303,1.255306423
50901020304,2.46270905
50901020305,5.648176593
50901030101,13.27955213
50901030102,13.6339782
50901030103,1.838303672
50901030104,1.45156627
50901030105,15.89457459
50901030106,4.375728957
50901030107,3.160043146
50901030201,0.797499596
50901030202,0.319520573
50901030203,0.897392946
50901030204,0.426872813
50901030205,2.241889052
50901030301,0.796933616
50901030302,2.710262857
50901030303,0.534649678
50901030304,1.048554724
50901030305,1.007342887
50901030401,0.513350649
50901030402,0.533290499
50901030403,0.567110513
50901030404,0.531097861
50901030405,2.613401579
50901030501,0.84855732
50901030502,0.380336009
50901030503,0.505047271
50901030504,0.530618524
50901030601,0.495818922
50901030602,1.466733405
50901030603,0.862455834
50901030604,1.11409961
50901030605,1.794363671
50901030606,10.17664864
50901040101,0.828480289
50901040102,0.651155304
50901040103,0.313239668
50901040104,0.337948235
50901040105,1.493374945
50901040201,0.297402061
50901040202,0.332595012
50901040203,0.537998615
50901040204,0.805550636
50901040205,0.813282172
50901040301,0.586658229
50901040302,0.530974178
50901040303,0.790582598
50901040304,1.009654635
50901040305,4.640631222
50901040401,0.565000053
50901040402,0.777078989
50901040403,2.551056618
50901040404,8.975932625
50901040405,1.456649847
50901040501,3.336345728
50901040502,0.878515955
50901040503,0.376396546
50901040504,1.164170951
50901040505,1.12584241
50902010101,0.384026663
50902010102,0.261249118
50902010103,0.328275594
50902010104,0.265987149
50902010105,0.899741978
50902010106,0.833868793
50902010201,0.312861612
50902010202,0.530178273
50902010203,0.269921853
50902010204,1.189238172
50902010205,0.236925802
50902010206,0.171354336
50902010207,2.334240401
50902010208,1.250375832
50902010209,0.557538264
50902010210,0.614614367
50902010301,0.453702434
50902010302,0.363141453
50902010303,0.638793131
50902010304,0.37175518
50902010305,0.516690207
50902010401,0.563626543
50902010402,1.289896856
50902010403,0.907154903
50902010404,0.794142748
50902010501,1.103660166
50902010502,0.954933263
50902010503,0.639426392
50902010504,0.363003735
50902010505,1.165837005
50902010506,0.359978769
50902010601,0.995856849
50902010602,0.786106165
50902010603,0.48182023
50902010604,0.439874536
50902010605,5.261262133
50902010701,0.750750486
50902010702,1.361613699
50902010703,0.403529815
50902010704,0.410009066
50902010705,0.352882526
50902010801,1.055993496
50902010802,0.981626395
50902010803,0.93161898
50902010804,0.979010379
50902010901,0.758258459
50902010902,1.24924999
50902010903,0.597002467
50902010904,0.981443134
50902011001,3.053118002
50902011002,1.368008753
50902011003,2.352157373
50902011101,0.747445382
50902011102,1.277543399
50902011103,0.792312735
50902011104,0.570780511
50902011105,0.766753656
50902011106,0.966691684
50902011107,2.412480097
50902011201,0.709158576
50902011202,0.749480642
50902011203,2.001262626
50902011204,1.193595056
50902011205,1.664363859
50902011206,3.234095945
50902011207,6.544472794
50902011208,8.937582704
50902020101,1.841920271
50902020102,2.599057441
50902020103,0.387318395
50902020104,1.50541275
50902020201,0.478200303
50902020202,0.33229983
50902020203,2.499808383
50902020204,29.66910247
50902020205,13.18302933
50902020206,7.713152735
50902020301,0.822917682
50902020302,0.952658885
50902020303,0.472170839
50902020401,0.910719408
50902020402,2.781185181
50902020403,1.69284836
50902020404,0.547273422
50902020405,1.132471426
50902020406,1.021360834
50902020501,18.56888641
50902020502,4.084957362
50902020503,9.685912063
50902020504,1.663200059
50902020601,2.608946812
50902020602,1.718955749
50902020603,10.82939238
50902020604,3.343549316
50902020605,1.246989347
50902020606,1.222284059
50902020701,0.845283747
50902020702,2.729574163
50902020703,0.96856908
50902020704,0.96865577
50902020801,0.921884428
50902020802,10.27434859
50902020803,8.015400857
50902020804,3.892633615
50902020901,24.1955666
50902020902,3.210600499
50902020903,13.94380122
50902021001,1.055260627
50902021002,1.275319134
50902021003,1.175104598
50902021004,0.867996405
50902021005,0.824647064
50902021006,0.598256097
50902021101,1.14163006
50902021102,1.569089316
50902021103,2.563536469
50902021201,2.206397779
50902021202,1.053790626
50902021203,5.074780153
50902021204,5.161887965
50902021301,0.968806648
50902021302,1.052709014
50902021303,1.095138028
50902021304,1.907218655
50902021305,12.66893279
50902021401,18.46528254
50902021402,19.21350422
50902021403,8.91168129
50902021404,32.64890148
50902021405,8.712885269
50902021406,14.3929701
50902030101,29.39824248
50902030102,22.82294876
50902030103,32.8829545
50902030104,33.0450734
50902030105,30.2724686
50902030201,32.89609878
50902030202,25.98172681
50902030203,21.41939277
50902030204,7.683657463
50902030301,0.842120382
50902030302,0.351413851
50902030303,0.791143239
50902030304,3.508963451
50902030401,0.692713186
50902030402,1.033981058
50902030403,1.726190476
50902030404,1.394294586
50902030501,1.325417729
50902030502,4.129163852
50902030503,0.525324085
50902030504,0.438688869
50902030505,0.410628092
50902030506,1.155804622
50902030507,0.879348135
50902030601,0.69239851
50902030602,0.251334052
50902030603,0.651816707
50902030604,0.348100331
50902030701,0.419521916
50902030702,0.983130564
50902030801,4.76492683
50902030802,6.369838294
50902030803,0.848935628
50902030804,1.310454843
50902030805,0.369807175
50902030806,21.93858961
50902030807,1.059470137
50902030808,1.050116611
50902030901,0.291362235
50902030902,0.623699895
50902031001,4.371013939
50902031002,0.981602319
50902031003,0.609058718
50902031004,0.836678338
50902031005,0.376975651
50902031006,2.706611744
50902031007,0.587644822
50902031008,0.407567202
50902031009,3.324623096
50902031010,4.23261854
51001010101,0.468660655
51001010102,0.529557095
51001010103,0.709090245
51001010104,0.522587516
51001010105,0.723679638
51001010106,1.241307086
51001010201,0.511320369
51001010202,0.440881663
51001010203,0.28204732
51001010204,0.463165416
51001010301,0.615622165
51001010302,0.393816168
51001010303,0.504007245
51001010304,1.0007743
51001010401,1.260003425
51001010402,0.565380375
51001010403,0.968883033
51001010404,0.298304576
51001010501,0.454280646
51001010502,0.408877217
51001010503,0.560903101
51001010504,0.977206423
51001010505,0.758950835
51001010506,1.453562996
51001010507,0.896439081
51001010508,0.715253718
51001010509,0.521138921
51001010601,0.464932276
51001010602,1.484349758
51001010603,4.968982917
51001010604,1.117242008
51001010605,4.084009838
51001010701,0.774321965
51001010702,1.640931844
51001010703,1.196205059
51001010704,0.920032746
51001010705,0.98914347
51001010801,0.67586002
51001010802,1.929932597
51001010803,0.547697927
51001010804,0.852938508
51001010805,0.873887622
51001010806,0.379678363
51001010807,0.426261393
51001010901,0.564296618
51001010902,0.75264688
51001010903,3.581913855
51001010904,0.689993673
51001010905,0.378239352
51001011001,0.576982456
51001011002,0.749339947
51001011003,0.79635417
51001011004,0.391114033
51001011005,0.336473505
51001011006,0.47393672
51001011007,0.37207814
51001011101,0.522326644
51001011102,0.308770423
51001011103,0.374437704
51001011104,0.349969712
51001011105,0.614117226
51001011106,0.310012521
51001011107,0.344609216
51001011108,0.300149574
51001011201,0.470600825
51001011202,0.383020225
51001011203,0.748001803
51001011204,0.826707733
51001011205,0.647611621
51001011206,0.720692718
51001011207,0.751284972
51001011301,0.941303296
51001011302,1.026827937
51001011303,4.061769895
51001011304,8.092001533
51001011305,18.4609079
51001011306,15.11305914
51001020101,11.09225822
51001020102,0.165215407
51001020103,0.323598277
51001020104,0.23869651
51001020201,0.928147195
51001020202,0.389774711
51001020203,0.466228409
51001020204,2.142650337
51001020205,3.073190538
51001020206,0.332428044
51001020301,0.998668453
51001020302,5.948619283
51001020303,0.346211538
51001020304,0.235410622
51001020305,0.240020343
51001020306,1.336103107
51001020307,0.53353401
51001020401,0.444051016
51001020402,2.101486008
51001020403,1.697149707
51001020404,0.461364808
51001020405,0.524896676
51001020406,0.383892451
51001020407,0.550927744
51001020501,0.422199689
51001020502,0.497149603
51001020503,0.96236309
51001020504,0.449963111
51001020505,0.790194995
51002010101,1.616354872
51002010102,0.935939686
51002010103,2.802952242
51002010104,0.848151614
51002010105,0.851832799
51002010106,1.300662699
51002010107,1.963418684
51002010201,0.680023868
51002010202,1.134205293
51002010203,0.735539109
51002010204,1.626690539
51002010301,0.431388042
51002010302,0.623072217
51002010303,0.77547328
51002010304,0.723934591
51002010305,1.131964737
51002010306,1.380298252
51002010307,6.718359148
51002010401,2.950037749
51002010402,1.129565168
51002010403,1.803191409
51002010404,0.551419113
51002010405,0.436168319
51002010501,1.213500831
51002010502,1.320403437
51002010503,1.66899485
51002010504,1.322180992
51002010505,1.396173725
51002010506,0.12697914
51002010507,1.217404512
51002010508,0.588872208
51002010601,0.408104686
51002010602,0.269951159
51002010603,0.445362646
51002010604,0.454872531
51002010605,0.408364678
51002010606,0.778389217
51002010701,2.257614425
51002010702,0.613780673
51002010703,0.829496181
51002010704,0.537504609
51002010705,0.763885824
51002010706,0.825987568
51002010707,1.844210883
51002020101,0.3072686
51002020102,0.458259409
51002020103,0.437252008
51002020104,0.723935947
51002020105,0.587103576
51002020201,0.283517353
51002020202,0.261414148
51002020203,0.193134085
51002020204,0.570665357
51002020205,0.343502694
51002020206,0.899950742
51002020207,1.240109856
51002020301,0.218288823
51002020302,0.300773505
51002020303,0.1671224
51002020304,0.380226401
51002020401,0.49713204
51002020402,0.346825776
51002020403,0.438151057
51002020404,0.338579747
51002020405,0.300523543
51002020406,0.638040756
51002020407,0.577203309
51002030101,0.220026478
51002030102,0.403846484
51002030103,0.761969077
51002030104,0.878212394
51002030201,0.260389753
51002030202,0.280309056
51002030203,0.21286036
51002030204,0.192224019
51002030205,0.205357248
51002030206,0.768828339
51002030207,0.998449819
51002030208,0.415257306
51002030301,2.887299517
51002030302,0.769763153
51002030303,2.834225734
51002030304,0.898438504
51002030305,0.472634671
51002030401,0.293053359
51002030402,0.571064444
51002030403,0.165260798
51002030404,0.246893366
51002030501,0.896365817
51002030502,0.502797603
51002030503,0.341788335
51002030601,0.419343212
51002030602,0.452711148
51002030603,0.443276596
51002030604,0.645420107
51002030605,0.694303464
51002030606,1.614319859
51002030607,0.876401026
51002040101,0.821349621
51002040102,0.661710991
51002040103,0.536551267
51002040104,0.542014176
51002040105,1.660184443
51002040201,0.717458076
51002040202,0.992578952
51002040203,1.224112898
51002040204,2.587657533
51002040205,0.447707467
51002040206,0.700753017
51002040207,1.829061319
51002040208,0.506174535
51002040209,0.513500189
51002040301,0.763219439
51002040302,4.082639556
51002040303,0.563639373
51002040304,0.580869883
51002040305,1.528976937
51002040306,1.986896068
51002040401,0.346698224
51002040402,0.539962574
51002040403,0.287853402
51002040404,1.104991323
51002040405,0.324383993
51002040406,1.612660095
51002040501,0.253071609
51002040502,0.527903686
51002040503,0.363752417
51002040504,0.944789304
51002040505,2.574258015
51002040506,0.829546211
51002040507,1.024491314
51002050101,2.090175296
51002050102,0.917212271
51002050103,1.178266772
51002050104,0.844739805
51002050105,8.931448414
51002050106,0.58134084
51002050107,0.824281653
51002050201,6.652531365
51002050202,4.146098107
51002050203,8.29420486
51002050204,1.013955874
51002050205,0.307286244
51002050301,1.654196198
51002050302,2.883408136
51002050303,3.10668118
51002050304,0.664576447
51002050305,0.257374018
51002050306,3.087872608
51002050307,0.282334214
51002050308,0.397694544
51002050401,1.174491057
51002050402,0.390949382
51002050403,0.773030553
51002050404,0.68829709
51002050405,0.404956312
51002050406,2.830535515
51002050407,0.922246301
51002050501,0.458438865
51002050502,1.009082046
51002050503,0.258314304
51002050504,1.062507522
51002050505,7.641958681
51002050506,2.288588349
51002050507,1.131303343
51002050601,15.76986339
51002050602,25.76139601
51002050603,3.200706036
51002050604,1.152792693
51002050701,7.602381711
51002050702,0.626931806
51002050703,0.378844024
51002050704,0.260272742
51002050705,0.300135406
51002050706,0.161606878
51002050707,1.864221816
51002050708,1.939311966
51002050709,3.568550626
51002050710,9.113443239
51002050801,8.972558709
51002050802,0.526920544
51002050803,5.589141916
51002050804,11.55832361
51002050805,6.475236684
51002050806,0.360448112
51002050807,0.53964181
51002050901,7.766976964
51002050902,20.46314607
51002050903,1.721479162
51002050904,3.293891459
51002050905,1.622676373
51002051001,0.637653098
51002051002,0.98380447
51002051003,0.370515816
51002051004,3.337049244
51002051005,1.33430694
51002051101,0.394813469
51002051102,0.322526088
51002051103,0.249914219
51002051104,0.194670215
51002051201,0.962510982
51002051202,1.162603904
51002051203,0.314432462
51002051204,0.17776029
51002051205,0.251732914
51002051301,0.338021031
51002051302,0.278099303
51002051303,1.141146975
51002051304,0.352841962
51002051305,0.55416402
51002051306,0.695524653
51002051307,0.725417053
51002051308,2.391135889
51002051309,0.641598554
51002051310,0.354396824
51002051401,1.379080545
51002051402,0.838809286
51002051403,1.570812796
51002051404,1.095508947
51002051405,0.833555226
51002051501,4.628272126
51002051502,0.233039386
51002051503,0.22470182
51002051504,0.684886079
51002051505,0.835024438
51002051506,0.505539568
51002051507,0.389513752
51002051508,0.379907808
51002051509,0.724752522
51002051510,2.704931009
51100010101,0.264269608
51100010102,0.185447632
51100010103,0.186896376
51100010104,0.210737726
51100010105,0.252483348
51100010106,1.846744049
51100010107,0.170125739
51100010108,0.308129169
51100010109,0.345726769
51100010110,0.156437142
51100010111,0.121596932
51100010112,0.295181088
51100010113,0.802017217
51100010114,0.61728626
51100010115,0.374462923
51100010116,0.214095913
51100010201,0.139246224
51100010202,0.266043206
51100010203,0.235052584
51100010204,0.61179229
51100010205,0.680496327
51100010301,0.182038991
